regionID,iso3c,country_name,city_name,incomeID,measurement,units,year,source,comments
NAC,CAN,Canada,Toronto,HIC,population_population_number_of_people,# of people,2017,"City of Toronto and HDR. 2017. Excellence Award entry. ""Toronto Long Term Solid Waste Management Strategy."" https://swana.org/Portals/0/Awards/2017/Winners/Excellence2017-PM-ISWMS-gold.pdf.",
ECS,ITA,Italy,Milano,HIC,population_population_number_of_people,# of people,2017,"World Population Review. 2018b. ""Italy."" Accessed May 16, 2017. http://worldpopulationreview.com/countries/italy-population.",
ECS,CHE,Switzerland,Bern,HIC,population_population_number_of_people,# of people,2015,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
LCN,HND,Honduras,San Pedro Sula,LMC,population_population_number_of_people,# of people,2015,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
ECS,CHE,Switzerland,Zurich,HIC,population_population_number_of_people,# of people,2015,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
LCN,CHL,Chile,Santiago De Chile,HIC,population_population_number_of_people,# of people,2013,"SEREMI of the Environment Metropolitan Region. 2014. ""Report on Solid Waste Management 2014 in the Metropolitan Region."" [SEREMI DE MEDIO AMBIENTE REGIÓN METROPOLITANA. 2014. ""Reporte sobre la gestion de Residuos Solidos 2014 en la Region Metropolitana.""] December 26.",
MEA,JOR,Jordan,Amman,LMC,population_population_number_of_people,# of people,2015,"Ikhlayel, Mahdi, Yoshiro Higano, Helmut Yabar, and Takeshi Mizunoya. 2016. ""Introducing an Integrated Municipal Solid Waste Management System: Assessment in Jordan."" Journal of Sustainable Development; Vol. 9, No. 2; 2016. ISSN 1913-9063. E-ISSN 1913-9071.",
SSF,NGA,Nigeria,Lagos,LMC,population_population_number_of_people,# of people,2014,"Miezah, Kodwo, Kwasi Obiri-Danso, Zsófia Kádár, Bernard Fei-Baffoe, and Moses Y. Mensah. 2015. ""Municipal solid waste characterization and quantification as a measure towards effective waste management in Ghana."" Waste Management 46 (2015) 15–27.",
EAS,CHN,China,Beijing,UMC,population_population_number_of_people,# of people,2015,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
SSF,CIV,Côte d’Ivoire,Abidjan,LMC,population_population_number_of_people,# of people,2010,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
ECS,HRV,Croatia,Cakovec,UMC,population_population_number_of_people,# of people,2016,European Commission. 2016. Municipal Waste Compliance Promotion Exercise 2014–5: Executive Summary. Luxembourg: Publications Office of the European Union. doi:10.2779/609002.,
SSF,CMR,Cameroon,Yaounde,LMC,population_population_number_of_people,# of people,2010,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
LCN,HTI,Haiti,Port Au Prince,LIC,population_population_number_of_people,# of people,2015,"IHSI (Haitian Institute of Statistics and Informatics). 2015. ""Total Population of 18 Years and More Estimated Households and Densities in 2015."" [IHSI (Institut Haïtien de Statistique et d’Informatique). 2015. ""Population Totale de 18 Ans et Plus Menages et Densites Estimes En 2015.""] March.",
ECS,HUN,Hungary,Budapest,HIC,population_population_number_of_people,# of people,2014,"European Commission. 2014e. ""Capital factsheet - Budapest."" Assessment of separate collection schemes in the 28 capitals of the EU. Copenhagen Resource Instiute. BiPRO. 070201/ENV/2014/691401/SFRA/A2.",
SSF,CMR,Cameroon,Bafoussam,LMC,population_population_number_of_people,# of people,2000,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
SSF,CMR,Cameroon,Douala,LMC,population_population_number_of_people,# of people,2000,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
EAS,JPN,Japan,Naha,HIC,population_population_number_of_people,# of people,2015,"City of Naha. 2017. Waste Management Division, Department of Environment. Personal communication.",
SSF,COD,"Congo, Dem. Rep.",Kinshasa,LIC,population_population_number_of_people,# of people,2015,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
ECS,IMN,Isle of Man,Douglas,HIC,population_population_number_of_people,# of people,2014,"UN DESA (United Nations Department of Economic and Social Affairs). 2014a. ""Population of Capital Cities in 2014 (thousands)."" World Urbanization Prospects: The 2014 Revision, CD-ROM Edition. Population Division, Department of Economic and Social Affairs, United Nations. June.",
SAS,IND,India,Bhubaneswar,LMC,population_population_number_of_people,# of people,2011,"Census of India. 2014. ""Databook for PC 2011."" December 22.",
SSF,COG,"Congo, Rep.",Dolisie,LMC,population_population_number_of_people,# of people,2010,"Florian, Marchadour, Elite Mylla Mante, Gandzounou Reiye, and Colombier Renaud. 2012. ""Diagnosis of solid waste in the city of Dolisie - Congo Brazzaville"" [""Diagnostic des déchets solides dans la ville de Dolisie - Congo Brazzaville""]. GRET Professionnels du développement solidaire. November. ",
SAS,NPL,Nepal,Butwal,LIC,population_population_number_of_people,# of people,2011,"ADB (Asian Development Bank). 2013b. ""Solid Waste Management in Nepal: Current Status and Policy Recommendations."" Mandaluyong City, Philippines: Asian Development Bank (ADB).",
SAS,IND,India,Tadipatri,LMC,population_population_number_of_people,# of people,2011,"Census of India. 2014. ""Databook for PC 2011."" December 22.",
LCN,COL,Colombia,Bogotá,UMC,population_population_number_of_people,# of people,2005,"JICA (Japan International Cooperation Agency). 2013. ""Master Plan Study Project for the Integral Management of Solid Waste in Bogotá, D.C."" [""Proyecto de Estudio del Plan Maestro para el Manejo Integral de Residuos Sólidos en Bogotá, D.C.""] Volume II Main Report (1). UAESP (Special Administrative Unit for Public Services. [Unidad Administrativa Especial de Servicios Públicos]). November.",
SAS,IND,India,Itanagar,LMC,population_population_number_of_people,# of people,2011,"Census of India. 2014. ""Databook for PC 2011."" December 22.",
EAS,TON,Tonga,Vava’u,UMC,population_population_number_of_people,# of people,2011,"SPREP (Secretariat of the Pacific Regional Environment Programme). 2014. ""Waste characterization report 2014."" Accessed May 22, 2017. https://www.sprep.org/j-prism/reports-a-materials. ",
LCN,COL,Colombia,Medellin,UMC,population_population_number_of_people,# of people,2015,"University of Medellín-Mayoralty of Medellín. 2014. ""Update of the Comprehensive Solid Waste Management Plan (PGIRS) of the Municipality of Medellín, in compliance with resolution 0754."" [Universidad de Medellín-Alcaldía de Medellín ""Actualización del Plan de Gestión Integral de Residuos Sólidos (PGIRS)  del Municipio de Medellín dando cumplimiento a la resolución 0754.""] November 25.",
SAS,IND,India,Kochi,LMC,population_population_number_of_people,# of people,2011,"Census of India. 2014. ""Databook for PC 2011."" December 22.",
ECS,KGZ,Kyrgyz Republic,Bishkek,LMC,population_population_number_of_people,# of people,2015,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
SAS,NPL,Nepal,Badimalika,LIC,population_population_number_of_people,# of people,2011,"Nepal, SWMTSC (Solid Waste Management Technical Support Center). 2017. ""Solid Waste Management Baseline Study of 60 New Municipalities: Finale Report,"" by the Engineering Study and Research Centre (P) Ltd. (ESRC). Solid Waste Management Technical Support Center (SWMTSC), Ministry of Federal Affairs and Local Development (MoFALD), Government of Nepal. January",
LCN,CRI,Costa Rica,Alajuela,UMC,population_population_number_of_people,# of people,2012,"Municipality of Alajuela. n.d. ""Municipal Plan for the Integral Management of Solid Waste of the Alajuela Canton. Period of execution: 2013-2017."" [Municipalidad de Alajuela. n.d. ""Plan Municipal para la Gestión Integral de Residuos Sólidos del Cantón Alajuela. Periodo de ejecución: 2013-2017.""]",
EAS,KIR,Kiribati,South Tarawa,LMC,population_population_number_of_people,# of people,2014,"UN DESA (United Nations Department of Economic and Social Affairs). 2014a. ""Population of Capital Cities in 2014 (thousands)."" World Urbanization Prospects: The 2014 Revision, CD-ROM Edition. Population Division, Department of Economic and Social Affairs, United Nations. June.",
SAS,IND,India,Chennai,LMC,population_population_number_of_people,# of people,2011,"Census of India. 2014. ""Databook for PC 2011."" December 22.",
SAS,IND,India,Tirunelveli,LMC,population_population_number_of_people,# of people,2016,"Census of India. 2014. ""Databook for PC 2011."" December 22.",
ECS,CYP,Cyprus,Paralimini,HIC,population_population_number_of_people,# of people,2017,"World Population Review. 2018a. ""Cyprus Population."" http://worldpopulationreview.com/countries/cyprus-population/.",
MEA,KWT,Kuwait,Kuwait City,HIC,population_population_number_of_people,# of people,2015,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
SAS,IND,India,Jodhpur,LMC,population_population_number_of_people,# of people,2011,"Census of India. 2014. ""Databook for PC 2011."" December 22.",
ECS,CZE,Czech Republic,Prague,HIC,population_population_number_of_people,# of people,2013,"European Commission. 2014l. ""Capital factsheet - Prague."" Assessment of separate collection schemes in the 28 capitals of the EU. Copenhagen Resource Instiute. BiPRO. 070201/ENV/2014/691401/SFRA/A.",
MEA,IRQ,Iraq,Baghdad,UMC,population_population_number_of_people,# of people,2015,"Iraq, Ministry of Environment. n.d. “Municipal Waste Management in Iraq.” PowerPoint presentation. Department of Technical Affairs, Ministry of Environment, Government of Iraq. ",
ECS,CZE,Czech Republic,Karlovy Vary,HIC,population_population_number_of_people,# of people,2014,"Prague Ministry of the Environment. 2014. ""Environmental Report in the Karlovy Vary Region."" [Ministerstvo životního prostředí, Praha. 2014. ""Zpráva o životním prostředí v Karlovarském kraji.""] CENIA (Czech Environmental Information Agency [česká informační agentura životního prostředí]). ISBN 978-80-85087-89-5.",
SAS,IND,India,Ahmedabad,LMC,population_population_number_of_people,# of people,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.",
ECS,DEU,Germany,Hamburg,HIC,population_population_number_of_people,# of people,2015,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
ECS,DEU,Germany,Berlin,HIC,population_population_number_of_people,# of people,2015,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
